iteration,mtow:k,loading:k,ND:k,propeller:beta,advance_ratio:climb,advance_ratio:cruise,torque:k,speed:k,energy:k,voltage:k,power:k,wing:AR,wing:lambda,x:k,horizontal:AR,vertical:AR,arm:k,depth:k,CD0:guess,K:guess,c:mtow:consistency,c:mtow:requirement,c:airspeed:climb,c:airspeed:cruise,c:rpm:climb,c:rpm:cruise,c:torque:climb,c:torque:cruise,c:power:takeoff,c:power:climb,c:power:cruise,c:voltage:climb,c:voltage:cruise,c:voltage:min,c:voltage:max,c:fuselage:volume,c:spar:depth,c:CD0:consistency,c:K:consistency,c:static_margin:min,obj:endurance:cruise
74,8.3333333333241,0.9999999999999911,0.3353030275687927,0.48,0.3637795275589039,0.5617147071130008,11.25104767560576,0.7466499625701214,1.739764722210425,1.012728551877258,6.01837357288983,9.076668639863982,0.9999999999996,0.3000103464261468,6.0,4.0,0.19412946855069332,0.02888527700557564,0.0271038966679042,0.03911114326678059,-3.499995557394856e-05,-3.49999544661091e-05,0.009999507033467303,0.009999684659735553,-4.979464081894988e-07,0.25985885956376736,0.5078722306887533,0.8158662769569182,0.9970823127246471,0.14855499384805965,0.7271882443397114,-3.732511025828148e-05,0.29706264134205196,0.6501668169545871,-4.763169020784742e-05,16.199727392144716,0.002062264371195455,-3.630625818661856e-05,-0.004498976944418607,0.0008961109365682174,131.16988313595834
75,8.333333333342885,0.9999999999999969,0.3351315339227202,0.4800000000007487,0.36377952755921517,0.5617584432847602,11.061176635907916,0.7487260183183281,1.741407668029714,1.0117756474522677,5.981066332355159,9.107334408296028,0.999999999999872,0.3002256385778048,6.0,4.0,0.19187657056349852,0.028919631291718102,0.02712765099078945,0.0389970107562753,-0.0002021748774587388,-0.00020217487860475463,0.009999759569280009,0.009999868241602261,-2.4285887307600483e-07,0.25991662110732655,0.4989124083846787,0.812587582398755,0.9970904032391642,0.14148543644553377,0.7251835507061521,-5.051008020444677e-05,0.29800921840507194,0.6512219955618279,-6.955493507101712e-05,16.167410466722192,0.0005598633417253323,-0.00021216480214903983,-0.0040122892495771416,0.00017329161777046576,131.3710103198857
76,8.333333333347237,0.9999999999999982,0.33509180108018727,0.4800000000009222,0.3637795275592873,0.561768576385696,11.017185990804366,0.7492070133757095,1.741788317161755,1.0115548719172305,5.972422730988856,9.114439267141634,0.999999999999935,0.30027551896320875,6.0,4.0,0.1913546034643195,0.028927590732040775,0.027133154557786206,0.03897056774120357,-0.0002465864376618337,-0.0002465864393299187,0.009999737592029132,0.009999859462678673,-2.6505791815119537e-07,0.2599299640624281,0.49679227531725834,0.8118117847995349,0.9970922554605804,0.13983355984293735,0.7247152873128783,-5.96112957574682e-05,0.29822917147113454,0.6514691889579746,-8.23576185346002e-05,16.159893295129866,0.00021304459747269075,-0.00025880216625392716,-0.003902530416682944,-3.79290604100857e-05,131.41690206220215
77,8.333333333348405,0.9999999999999986,0.3350811417633919,0.4800000000009687,0.3637795275593066,0.5617712948404078,11.005384413260485,0.749336052185087,1.741890435697144,1.0114956434246634,5.970103871341704,9.11634532108577,0.9999999999999519,0.3002889006091218,6.0,4.0,0.19121457289232366,0.02892972604858257,0.027134631025624474,0.03896347374901208,-0.0002588703928529618,-0.00025887039466096707,0.009999726536871836,0.00999985381708457,-2.7622469066807086e-07,0.25993354109821026,0.496220601310551,0.811602600112651,0.9970927509124741,0.13938950248863063,0.7245894187102002,-6.244829700926764e-05,0.2982882220939361,0.6515356799425444,-8.629580787409195e-05,16.15787475971894,0.00012008273106917623,-0.0002716967701841614,-0.0038732769567628713,-9.740464727736597e-05,131.4291671142603
78,8.333333333348774,0.9999999999999988,0.33507778021145845,0.4800000000009834,0.3637795275593127,0.5617721521398827,11.001662634785216,0.7493767462246279,1.7419226400838477,1.011476964961726,5.969372589283026,9.116946419584307,0.9999999999999573,0.3002931206823737,6.0,4.0,0.19117041245980557,0.02893039944797461,0.02713509664864813,0.0389612365678095,-0.0002627768417958263,-0.0002627768436481507,0.00999972259762202,0.009999851747820143,-2.8020371394983e-07,0.2599346689391007,0.4960400611203114,0.8115365377253534,0.997092907031517,0.1392493841296008,0.7245497028615764,-6.337785641308033e-05,0.29830684825151454,0.6515566641243401,-8.758215142861334e-05,16.157238025592765,9.077310281857721e-05,-0.0002757969777394623,-0.0038640683567558462,-0.00011640784687613759,131.4330309431397
79,8.333333333348891,0.9999999999999988,0.33507670651134597,0.4800000000009881,0.36377952755931464,0.5617724259665441,11.000473876126543,0.7493897441481159,1.741932926360636,1.0114709989471724,5.969139013350185,9.117138414097038,0.999999999999959,0.30029446859941167,6.0,4.0,0.19115630734933878,0.02893061453583203,0.02713524537147103,0.03896052199854019,-0.00026402787742938226,-0.0002640278792959114,0.009999721293640842,0.009999851057695519,-2.815208613791585e-07,0.2599350291557887,0.4959823696342706,0.8115154275542354,0.997092956883932,0.13920462146837811,0.7245370151971314,-6.367829223415667e-05,0.2983127979431538,0.6515633681560306,-8.799750771291495e-05,16.157034632381126,8.141214520615646e-05,-0.00027711002044340696,-0.0038611287767662586,-0.00012250252781897952,131.43426465725832
80,8.333333333348929,0.9999999999999988,0.33507636217127945,0.4800000000009896,0.3637795275593153,0.5617725137838868,11.000092636308397,0.7493939126359336,1.7419362252121426,1.0114690856216317,5.9690641045825314,9.117199987531297,0.9999999999999596,0.3002949008819803,6.0,4.0,0.19115178378207803,0.028930683515397435,0.027135293067495403,0.038960292833220306,-0.0002644294274078567,-0.00026442942927878927,0.009999720870756259,0.009999850833377066,-2.819480158006455e-07,0.2599351446764585,0.49596386508404605,0.8115086564663211,0.9970929728704786,0.13919026507674967,0.7245329459869931,-6.37750052516532e-05,0.2983147060732474,0.651565518326339,-8.813117479740919e-05,16.156969401649672,7.841012076852413e-05,-0.00027753146858459487,-0.00386018621590578,-0.00012445967498858623,131.4346602717663
81,8.333333333348941,0.9999999999999988,0.3350762515964157,0.4800000000009901,0.3637795275593155,0.5617725419838892,10.999970212155478,0.7493952512253613,1.7419372845429943,1.0114684712124136,5.969040049796043,9.117219760060745,0.9999999999999597,0.3002950396970378,6.0,4.0,0.19115033116914593,0.028930705666191926,0.02713530838369561,0.038960219243398805,-0.00026455840837243176,-0.0002645584102449269,0.009999720734475304,0.009999850761035378,-2.8208567291877916e-07,0.25993518177234604,0.4959579226091196,0.8115064820272543,0.9970929780039592,0.1391856548517714,0.7245316392546798,-6.380609914216371e-05,0.29831531881815543,0.6515662088078554,-8.817414557576772e-05,16.1569484545111,7.744611491356333e-05,-0.0002776668405297036,-0.0038598835577044023,-0.00012508841977093565,131.43478730753455
82,8.333333333348945,0.9999999999999988,0.33507621607367916,0.48000000000099025,0.36377952755931553,0.5617725510432832,10.999930882774677,0.7493956812540125,1.74193762485841,1.0114682738303324,5.9690323220737325,9.117226112086236,0.9999999999999598,0.3002950842920799,6.0,4.0,0.19114986450986507,0.02893071278224714,0.027135313304102703,0.03896019560229495,-0.00026459984775175233,-0.00026459984962453156,0.009999720690644967,0.009999850737763216,-2.821299455125359e-07,0.2599351936895636,0.4959560135306804,0.8115057834673638,0.9970929796531018,0.13918417378485964,0.7245312194579107,-6.381609206045067e-05,0.2983155156659871,0.6515664306302457,-8.8187955053127e-05,16.156941725118504,7.713642391770635e-05,-0.00027771033317403634,-0.0038597863290767477,-0.000125290434399572,131.43482811796608
83,8.333333333348946,0.9999999999999988,0.3350762046602907,0.4800000000009903,0.3637795275593156,0.5617725539540495,10.99991824631855,0.7493958194214098,1.7419377342011133,1.0114682104118407,5.969029839171079,9.117228152980088,0.9999999999999598,0.30029509862038317,6.0,4.0,0.19114971457311525,0.0289307150686223,0.027135314885020252,0.03896018800645273,-0.0002646131625170146,-0.00026461316439007796,0.009999720676556809,0.009999850730282533,-2.8214417613563165e-07,0.25993519751854055,0.4959554001444558,0.8115055590203212,0.9970929801829668,0.1391836979199434,0.7245310845777525,-6.381930316388764e-05,0.29831557891286875,0.6515665019015379,-8.819239251776376e-05,16.156939562975488,7.703692086297287e-05,-0.00027772430766278243,-0.0038597550898917055,-0.00012535534412660976,131.4348412302342
84,8.333333333348946,0.9999999999999988,0.3350762009930326,0.4800000000009903,0.3637795275593156,0.5617725548893134,10.999914186074204,0.7493958638162455,1.7419377693342304,1.0114681900347215,5.969029041384789,9.117228808743668,0.9999999999999598,0.3002951032242382,6.0,4.0,0.19114966639664596,0.028930715803261963,0.02713531539298795,0.03896018556581785,-0.00026461744074854175,-0.00026461744262160504,0.009999720672029764,0.009999850727878568,-2.8214874878585163e-07,0.2599351987488364,0.49595520305583185,0.8115054869026945,0.9970929803532186,0.13918354501876645,0.7245310412391206,-6.382033497071579e-05,0.298315599234852,0.6515665248018737,-8.819381838002588e-05,16.156938868252904,7.700494935078678e-05,-0.0002777287978728584,-0.0038597107562473743,-0.00012537535628270868,131.43484544335777
85,8.333333333322711,0.9999999999999891,0.3352562754089478,0.48,0.3637795275588666,0.5617516247856185,11.440899018735564,0.7445293902954448,1.739758898949473,1.013486160404875,6.0583905410819945,9.034843218167872,0.9999999999995177,0.2999906230418604,6.0,4.0,0.19546669926694862,0.028887653975698036,0.027080252289827116,0.03911114326736504,-6.018683802437907e-05,-6.0186836749742116e-05,0.009999692496541661,0.00999973433500434,-3.106100719994921e-07,0.2599075379264321,0.5159038378985807,0.8189314414912906,0.9970833868282145,0.15484480234935508,0.7291434196511255,-0.00010361570256052475,0.29627308823519183,0.6493287398355154,-0.00014692573769183015,16.186851726194465,0.005204539820659485,-6.558349160889847e-05,-0.009011032806736239,0.0015740757737911504,131.24783703360484
86,8.333333333343534,0.9999999999999968,0.3351133565587309,0.48000000000078596,0.36377952755922294,0.5617682362867015,11.090904573790572,0.7483917424050922,1.741488193189182,1.0118845669546992,5.987467402303675,9.10022981858908,0.9999999999998685,0.3002322784561406,6.0,4.0,0.1920404192424582,0.028921830662332806,0.027123953974783985,0.03899133334863309,-0.00021263702967928228,-0.000212637030903145,0.009999765291084881,0.009999870218800444,-2.3707925095244756e-07,0.2599295240587886,0.5002013076131403,0.813086107017411,0.9970910610633407,0.14245602908841096,0.7254944986502601,-5.5202667400662585e-05,0.29789182386327195,0.6510962356272058,-7.641103111437307e-05,16.16324494131018,0.0011284723682078927,-0.0002232728680037333,-0.004916350739898125,0.00035475866733108985,131.39842085439375
87,8.333333333347674,0.9999999999999983,0.335084936574004,0.4800000000009423,0.3637795275592938,0.5617715395501014,11.021306779204695,0.7491597865630154,1.7418320702621242,1.011566083694278,5.9733640526209255,9.113232205485533,0.9999999999999384,0.3002803326013608,6.0,4.0,0.19135908976199842,0.028928626833101764,0.027132644229548353,0.03896750866731689,-0.0002519260138628217,-0.0002519260155833227,0.00999973352296151,0.009999857347031904,-2.6916806939067373e-07,0.25993386611259095,0.49695980718203064,0.8118794522165459,0.9970925320398437,0.13995487973856763,0.7247581161116393,-6.097748450852968e-05,0.298215851102595,0.6514555517871908,-8.427184861265151e-05,16.158427668864885,0.00032391117342440794,-0.00026441403349248725,-0.004107868018149582,-6.3806140863931216e-06,131.42638736835653
88,8.333333333348605,0.9999999999999987,0.33507854226435035,0.4800000000009774,0.36377952755930976,0.5617722827626418,11.005647733147176,0.7493325914473468,1.7419094403419575,1.0114944270552542,5.970190891695906,9.116157657024344,0.999999999999954,0.30029114446799726,6.0,4.0,0.19120579510979938,0.028930155926828353,0.027134599479717077,0.03896214827070869,-0.0002611874221028826,-0.00026118742393503575,0.009999724258662341,0.009999852624761663,-2.7852590360656083e-07,0.2599348416739397,0.49622483599774503,0.8116058581248624,0.9970928603762661,0.1393903924392638,0.7245919345823758,-6.300877219971647e-05,0.2982888581751973,0.6515367578895642,-8.707278101514589e-05,16.157338262299714,0.00014316143986537922,-0.0002741292234490836,-0.0039262281435483645,-9.311426226565889e-05,131.4325849771684
89,8.333333333348854,0.9999999999999988,0.3350768332311122,0.4800000000009868,0.36377952755931403,0.5617724814040906,11.001462475998265,0.7493787777140489,1.7419301193589642,1.0114752750928908,5.969342788024884,9.11693955439674,0.9999999999999583,0.30029403419971956,6.0,4.0,0.19116482342246607,0.028930564613949335,0.027135122067409617,0.03896071557562988,-0.00026368913584300677,-0.00026368913770499026,0.009999721650842983,0.009999851248981395,-2.8116005299977595e-07,0.2599351023308153,0.4960280425951797,0.8115326015166334,0.9970929479674535,0.13923941070374177,0.7245474873457818,-6.359759129968368e-05,0.29830837755837464,0.6515584847664724,-8.788604129649635e-05,16.157046747681292,9.486856732045322e-05,-0.0002767545262092369,-0.003877696900995962,-0.00011663750639406834,131.43423549095482
90,8.333333333348921,0.9999999999999988,0.3350763719227125,0.48000000000098936,0.36377952755931514,0.5617725350221051,11.000332776332623,0.7493912444773072,1.7419357011136254,1.0114701055263127,5.969113864831041,9.11715060694829,0.9999999999999594,0.30029481420650156,6.0,4.0,0.1911537641972299,0.02893067492824724,0.027135263126159537,0.03896032885742024,-0.00026436631702555336,-0.0002643663188956336,0.009999720937408465,0.009999850869409022,-2.818806906642202e-07,0.2599351726820828,0.4959748977235893,0.8115128182684413,0.997092971598456,0.13919864929101228,0.7245354877290288,-6.375985274361057e-05,0.29831364677056443,0.6515643509972636,-8.811024005466164e-05,16.15696803611834,8.183439886731577e-05,-0.0002774652336142668,-0.0038645983581939674,-0.00012301169172709847,131.43468057271
91,8.33333333334894,0.9999999999999988,0.3350762470741419,0.48000000000099,0.3637795275593155,0.5617725495332923,11.000027034255139,0.7493946184838809,1.7419372117604972,1.0114687064340817,5.969051909025441,9.117207726240727,0.9999999999999597,0.3002950253076475,6.0,4.0,0.1911507711269459,0.028930704783724445,0.027135301302319594,0.038960224195949224,-0.0002645497290659435,-0.00026454973093815456,0.009999720743628362,0.009999850766080343,-2.820764272844831e-07,0.25993519172150825,0.4959605127094028,0.8115074634281487,0.9970929779930816,0.13918761704044183,0.724532239985919,-6.380401038368382e-05,0.2983150728652803,0.6515659387542482,-8.817125950259123e-05,16.156946731790907,7.830691864915728e-05,-0.00027765773137593085,-0.003861053453315514,-0.0001247386082811608,131.43480099818683
92,8.333333333348945,0.9999999999999988,0.3350762132633037,0.48000000000099025,0.36377952755931553,0.5617725534631361,10.9999442347818,0.7493955322147277,1.741937620865997,1.0114683275392276,5.969035130477601,9.117223194989322,0.9999999999999598,0.3002950824769578,6.0,4.0,0.19114996055927652,0.028930712869028926,0.027135311640987966,0.03896019585207601,-0.0002645994099935946,-0.0002645994118663738,0.009999720691098954,0.009999850738054539,-2.821294872963937e-07,0.2599351968776338,0.4959566168972279,0.8115060132069942,0.997092979724777,0.13918462930170522,0.7245313604369792,-6.381598675395197e-05,0.298315459075328,0.6515663687510627,-8.818780956264518e-05,16.15694096213085,7.735163139304795e-05,-0.0002777098737439703,-0.0038600934470290485,-0.0001252064152000576,131.43483360887578
93,8.333333333348946,0.9999999999999988,0.3350762041138661,0.4800000000009903,0.3637795275593156,0.561772554526578,10.999921828693726,0.7493957794763707,1.7419377315726656,1.0114682250077605,5.969030590090983,9.117227380935553,0.9999999999999598,0.3002950979473533,6.0,4.0,0.19114974121427517,0.028930715056966084,0.027135314438700375,0.03896018818203544,-0.00026461285473287666,-0.00026461285660593994,0.009999720676879724,0.009999850730466497,-2.82143849770858e-07,0.25993519827291256,0.49595556265445523,0.81150562076375,0.9970929801933804,0.13918382079664096,0.7245311224243001,-6.381922894571129e-05,0.2983155635865195,0.6515664851117016,-8.819228995769746e-05,16.156939400812707,7.709312478716891e-05,-0.00027772398463104755,-0.0038598336634107742,-0.0001253330165708333,131.43484243337554
94,8.333333333348946,0.9999999999999988,0.3350762016661455,0.4800000000009903,0.3637795275593156,0.5617725548110774,10.999915834462673,0.7493958456255091,1.7419377611896762,1.0114681975778361,5.969029375415474,9.117228500788729,0.9999999999999598,0.3002951020861001,6.0,4.0,0.19114968253358916,0.028930715642298106,0.027135315187163674,0.03896018613009335,-0.00026461645161651444,-0.0002646164534895777,0.00999972067307591,0.009999850728436233,-2.8214769210996167e-07,0.25993519864618697,0.4959552806154366,0.8115055157743581,0.997092980318744,0.13918360449957273,0.7245310587494442,-6.38200964134022e-05,0.2983155915460867,0.6515665162413478,-8.819348871673323e-05,16.156938983117403,7.702396735292431e-05,-0.0002777277597313533,-0.0038596963287608,-0.00012536520749104052,131.4348447941542
95,8.333333333327456,0.9999999999999942,0.3352112133712808,0.48,0.36377952755895654,0.561787207860871,11.63081185510579,0.742350833462251,1.7398064974316392,1.014146533397397,6.09786995940485,8.990432944177494,0.9999999999997374,0.29995848762699756,6.0,4.0,0.1964244334507082,0.028900599092031395,0.02705746267179935,0.03911114326795381,-7.402353292436845e-05,-7.402353221913593e-05,0.00999983007979756,0.00999981600782962,-1.7163683905462273e-07,0.2599544757415019,0.5236804617181234,0.8218971528131102,0.997084382225292,0.16098266106483702,0.7310480752811044,-0.00020219611278557024,0.2954862501102477,0.6485228050928343,-0.00029866916413504816,16.150246264177298,0.008796537729081825,-8.487716389631488e-05,-0.013760626576344689,0.0020814136626345903,131.32335025507248
96,8.33333333334475,0.9999999999999979,0.3351025637294749,0.48000000000079696,0.3637795275592455,0.5617754159306095,11.123103085774039,0.7480202533639472,1.7415216157146984,1.0119911630379197,5.99418648035778,9.09247070301167,0.9999999999999164,0.3002293755501707,6.0,4.0,0.1921796178090877,0.028924835156568372,0.027120113890814347,0.03898966166056175,-0.0002158579012996377,-0.00021585790266941045,0.00999976879239777,0.009999872967145773,-2.33542509379175e-07,0.2599389844169568,0.5016159974341338,0.8136272052929894,0.9970914133603621,0.14351826253866598,0.7258263990479041,-5.942275953947507e-05,0.29775844996869666,0.6509553512947511,-8.277216609812115e-05,16.155909569514282,0.0017634284565356487,-0.00022682700975145694,-0.005783332723354165,0.0005500870159753923,131.41718742755884
97,8.333333333348024,0.9999999999999986,0.33508199416004125,0.48000000000094784,0.36377952755930015,0.5617731834802835,11.02698357162503,0.7490935889440574,1.7418463222118754,1.0115831079396458,5.9745571057373645,9.111788509589848,0.9999999999999503,0.3002806600997729,6.0,4.0,0.19137598855985943,0.028929423532599863,0.027131975030696746,0.03896666274113018,-0.00025340474363229353,-0.0002534047453948454,0.009999732360300813,0.00999985682303528,-2.7034245684876205e-07,0.25993603139395166,0.49720994565296167,0.8119757761144751,0.9970926409529292,0.14013937614443428,0.7248166521495958,-6.147474779767753e-05,0.29819296222856445,0.6514315144006931,-8.498330817526845e-05,16.156724227794154,0.00044691121085764914,-0.00026597374717514014,-0.004282025378822595,3.3378153599383786e-05,131.43114700530776
98,8.33333333334872,0.9999999999999988,0.3350776169719807,0.4800000000009799,0.3637795275593118,0.5617727084166247,11.006529415251883,0.7493219939041824,1.7419154194969317,1.0114962741383844,5.970379990387294,9.115899323507652,0.9999999999999575,0.30029157341125157,6.0,4.0,0.19120497689302696,0.028930399935380068,0.027134499071855986,0.03896176858931687,-0.000261850964654909,-0.00026185096650098395,0.00999972358660133,0.009999852280382582,-2.792047475575748e-07,0.2599354021622945,0.4962624083518193,0.8116206301678431,0.9970928976598477,0.13941730600009566,0.7246008897159595,-6.31745726817685e-05,0.29828561793417996,0.6515334935366626,-8.730326807484225e-05,16.15688710453592,0.00016736573524885583,-0.0002748260381517832,-0.003962916256426122,-8.604140523879589e-05,131.43395087823586
99,8.33333333334889,0.9999999999999988,0.33507656070576075,0.4800000000009877,0.36377952755931464,0.561772593778257,11.0015935902121,0.7493771106687572,1.7419320934727995,1.0114753201355526,5.969372004031719,9.116891310559046,0.9999999999999593,0.30029420691981973,6.0,4.0,0.1911637097954333,0.0289306355526895,0.02713510815224669,0.03896058757375074,-0.0002639132944258675,-0.0002639132962921127,0.009999721415735685,0.009999851125986003,-2.813975333530352e-07,0.25993525027773384,0.49603322879215517,0.8115347314920841,0.9970929593655022,0.1392429013281783,0.7245487768113272,-6.365189076058512e-05,0.2983079870597455,0.6515581366560992,-8.796116194361327e-05,16.15692585870226,9.994006877213673e-05,-0.0002769898135767035,-0.0038859308614858064,-0.0001153576719994942,131.4346186106203
100,8.333333333348932,0.9999999999999988,0.3350762927634184,0.48000000000098964,0.36377952755931536,0.5617725646980192,11.000341522790318,0.7493910921013975,1.7419363231490559,1.0114700047477319,5.969116308810101,9.117142947247922,0.9999999999999597,0.30029487496016893,6.0,4.0,0.1911532415985114,0.028930695321574093,0.027135262657260198,0.03896028798632553,-0.00026443794020798115,-0.0002644379420793399,0.00999972086173541,0.009999850829553014,-2.819571275321373e-07,0.2599352117465801,0.49597506025660476,0.8115129293719578,0.9970929750034132,0.1391986502631735,0.7245355544618767,-6.377713207864e-05,0.29831366205524257,0.6515643899860233,-8.813412357661451e-05,16.156935655464572,8.283821620179714e-05,-0.00027754040678974675,-0.003866403223442649,-0.00012282517628720013,131.43478744364774
101,8.333333333348943,0.9999999999999988,0.33507622464442777,0.48000000000099013,0.36377952755931553,0.5617725573049493,11.00002320964791,0.7493946466014841,1.7419373984597917,1.011468653416509,5.969051303405379,9.11720692085173,0.9999999999999598,0.3002950447960892,6.0,4.0,0.19115058026845874,0.028930710516619614,0.027135301937074936,0.038960211822204424,-0.0002645714174801637,-0.00026457141935280087,0.009999720720678087,0.009999850753957928,-2.8209960944059036e-07,0.25993520195062875,0.4959602699561598,0.8115073858267083,0.9970929789780764,0.13918739967138746,0.7245321927561315,-6.380924076629626e-05,0.29831510485050233,0.6515659799075126,-8.817848770280098e-05,16.156938143903577,7.849053879955555e-05,-0.0002776804944726016,-0.0038614387884962392,-0.00012472563196683217,131.4348303305509
102,8.333333333348945,0.9999999999999988,0.33507620732120746,0.48000000000099025,0.3637795275593156,0.5617725554248308,10.99994225999429,0.7493955505401296,1.7419376719201676,1.01146830976185,5.969034771995599,9.11722318986604,0.9999999999999598,0.3002950879867624,6.0,4.0,0.19114990347030864,0.02893071438084483,0.027135311926255318,0.03896019245304117,-0.0002646053680930364,-0.0002646053699658156,0.009999720684792,0.009999850734718652,-2.8213585775028105e-07,0.25993519945942656,0.4959565085243917,0.8115059760063117,0.9970929799888038,0.13918453851172433,0.7245313378345569,-6.381742363917105e-05,0.2983154717678683,0.6515663842465137,-8.818979521928112e-05,16.156938776592355,7.738489685125585e-05,-0.00027771612705968223,-0.0038601803540420183,-0.00012520907666749292,131.43484123474647
103,8.333333333348946,0.9999999999999988,0.335076202922323,0.4800000000009903,0.3637795275593156,0.5617725549474124,10.999921704452946,0.749395780077223,1.7419377413599466,1.0114682224976401,5.969030574175571,9.117227321056,0.9999999999999598,0.30029509895416784,6.0,4.0,0.1911497316109895,0.028930715362087342,0.027135314462807373,0.03896018753463055,-0.00026461398957351533,-0.00026461399144657867,0.00999972067567878,0.009999850729832782,-2.821450629153452e-07,0.2599351988268353,0.4959555533754025,0.8115056180073873,0.9970929802454537,0.13918381197491994,0.724531120743584,-6.381950263615788e-05,0.2983155649393476,0.6515664869208679,-8.819266817345493e-05,16.156938937241836,7.710414177946135e-05,-0.0002777251757011066,-0.0038598502163600403,-0.0001253316720252473,131.43484400350002
104,8.333333333348946,0.9999999999999988,0.3350762018700146,0.4800000000009903,0.3637795275593156,0.5617725548332037,10.999916787122348,0.7493958349874661,1.7419377579714455,1.0114682016221517,5.96902956996612,9.117228309326094,0.9999999999999598,0.3002951015778087,6.0,4.0,0.19114969049851893,0.028930715596821796,0.02713531506960555,0.03896018635804022,-0.0002646160520426167,-0.00026461605391568,0.009999720673498176,0.009999850728663051,-2.8214726559782606e-07,0.2599351986755052,0.4959553248825517,0.811505532366094,0.9970929803068496,0.1391836381714224,0.7245310688106752,-6.382000004501284e-05,0.29831558722799273,0.6515665114828311,-8.819335554443111e-05,16.15693897567213,7.703697911858978e-05,-0.00027772734035990114,-0.003859797236763145,-0.0001253616277720193,131.4348446658368
105,8.333333333348946,0.9999999999999988,0.3350762016865324,0.4800000000009903,0.3637795275593156,0.56177255481329,10.99991592972864,0.7493958445617048,1.7419377608678532,1.0114681979822677,5.969029394870539,9.117228481642465,0.9999999999999598,0.300295102035271,6.0,4.0,0.19114968333008214,0.028930715637750477,0.027135315175407862,0.038960186152888036,-0.0002646164116592667,-0.00026461641353233003,0.009999720673118542,0.009999850728459436,-2.821476492163057e-07,0.2599351986491193,0.49595528504214864,0.811505517433532,0.9970929803175547,0.13918360786675793,0.7245310597555675,-6.382008677652739e-05,0.2983155911142774,0.6515665157654961,-8.819347539941431e-05,16.156938982372882,7.70252685296398e-05,-0.0002777277177945022,-0.0038598024821266856,-0.00012536721468003886,131.43484478132265
106,8.33333333333958,1.0,0.3353643584556915,0.48000000000035975,0.363779527559163,0.5616662807739736,11.030057899525195,0.7487559201975924,1.7400522309796929,1.0112106774229757,5.96799285997938,9.117228478840774,1.0,0.29993169000896136,6.0,4.0,0.19096024354223637,0.028927175183796533,0.027134910006442126,0.03911114746859104,-5.765431536878543e-07,-5.765439031678998e-07,0.009999197858087021,0.009999673566071898,-8.102440598421472e-07,0.25979503699549483,0.4981956114979233,0.8121640382444347,0.9970811671413377,0.14060956961225077,0.7247011781930015,-3.0359682732804414e-06,0.2979789747913838,0.6512616859447747,-3.7334987115446424e-07,16.114446107127343,-2.0179574054811824e-09,-2.9481861852674364e-07,2.983792966068128e-10,3.4132663154218257e-06,131.08547650582366
107,8.33333333331656,0.9999999999999851,0.3353523345916332,0.48,0.3637795275587813,0.5616756534704169,11.07313307812939,0.7478142451108754,1.7402362408059169,1.0105429784016065,5.97203479899292,9.117228476257697,0.9999999999992794,0.29975959246403716,6.0,4.0,0.1912592336157235,0.028927175267984013,0.027128955091488376,0.03911114746787379,-3.857270381532275e-07,-3.8572502532854206e-07,0.009999998614475583,0.01000000130442058,-1.4002721641871205e-09,0.2598076338550573,0.5001126260663861,0.8128972043466927,0.9970818033153148,0.14134011378152275,0.7249233355805837,-9.179828185246322e-07,0.2978028799482952,0.6511987932065019,-1.6211192624389712e-06,16.110146404268104,2.2693390532304355e-12,-4.906377115543175e-07,2.80040467582295e-10,-7.427004245635915e-06,131.12031287250682
108,8.333333333352186,1.0,0.33529756145803846,0.4800000000011303,0.363779527559367,0.5617189282202688,11.279077994097825,0.7431833850173639,1.7411623243779168,1.0071050191894542,5.989859740460305,9.11722846837613,1.0,0.298894324824176,6.0,4.0,0.19239043172770529,0.0289351757804845,0.02710120344109781,0.039111147489803134,-4.809615673952708e-06,-4.8096179363098975e-06,0.009999969854104738,0.01000002532830846,-3.044954207702811e-08,0.25986467613483316,0.5090797003101145,0.8163249880651552,0.9970847753800335,0.14460930468504316,0.7259119978674017,-2.045380302968812e-05,0.2969606906788886,0.6509429802932355,-3.658812362199175e-05,16.071368023230033,0.0001740570948455102,-6.914244531691036e-06,8.407334835863656e-10,-0.00015087976724045826,131.28505371449276
109,8.333333333327847,0.9999999999999948,0.3351583510119401,0.48,0.3637795275589704,0.561828926839567,11.824159584574211,0.7348151299041896,1.74340376985892,1.0,6.032886261164118,9.117228453486415,0.9999999999997604,0.296495259750483,6.0,4.0,0.19452797600607438,0.028977487397242298,0.027030701053131427,0.03911114751936316,-1.1901792439799257e-05,-1.1901791781418194e-05,0.00999980588408508,0.010000160743472097,-1.9607691447157264e-07,0.26000968598941226,0.5313213701919753,0.8248200851511575,0.9970914283049156,0.15259223999107438,0.7283079565180709,-0.00013136924682755085,0.29484346029607444,0.6493697937102448,0.002588300930978254,15.91890875353132,0.0010942334847881552,-2.4404814441785103e-05,1.5965289526148552e-09,-0.0009225866198833699,131.673559060758
