;Voltage_V;Capacity_mAh;Weight_g;Energy_density_Wh_kg;Imax [A];Pmax_W_kg;Volume_mm3
15;11.1;25200;1629;171.7127072;1260.0;8585.635359;749088
16;14.8;25200;2106;177.0940171;1260.0;8854.700855;998784
17;22.2;25200;3159;177.0940171;1260.0;8854.700855;1498176
18;22.2;30600;4302;157.9079498;1530.0;7895.39749;1985310
19;22.2;30600;4392;154.6721311;1530.0;7733.606557;1992663
20;29.6;30600;5499;164.7135843;1530.0;8235.679214;2612250
21;7.4;36000;1404;189.7435897;1800.0;9487.179487;716040
22;18.5;36000;3915;170.1149425;1800.0;8505.747126;1670760
23;22.2;36000;4824;165.6716418;1800.0;8283.58209;2004912
24;25.9;36000;5526;168.7296417;1800.0;8436.482085;2339064
25;29.6;36000;6318;168.6609687;1800.0;8433.048433;2673216
26;29.6;36000;6408;166.2921348;1800.0;8314.606742;2673216
27;33.3;36000;7110;168.6075949;1800.0;8430.379747;2959632
28;37.0;36000;7893;168.7571266;1800.0;8437.856328;3341520
29;37.0;36000;7983;166.854566;1800.0;8342.728298;3341520
30;22.2;36000;4824;165.6716418;1800.0;8283.58209;2004912
31;7.4;39600;1845;158.8292683;1980.0;7941.463415;842112
32;22.2;39600;5409;162.5291181;1980.0;8126.455907;2526336
33;25.9;39600;6309;162.5677603;1980.0;8128.388017;2894760
34;37.0;39600;8946;163.7826962;1980.0;8189.134809;4105296
35;11.1;45000;3141;159.025788;2250.0;7951.289398;1473696
36;14.8;45000;4185;159.1397849;2250.0;7956.989247;1947384
37;18.5;45000;5166;161.1498258;2250.0;8057.491289;2421072
38;33.3;45000;9414;159.1778203;2250.0;7958.891013;4315824
39;37.0;45000;10458;159.2082616;2250.0;7960.413081;4842144
40;37.0;45000;10548;157.8498294;2250.0;7892.491468;4842144
41;11.1;54000;3348;179.0322581;2700.0;8951.612903;1592136
42;14.8;54000;4410;181.2244898;2700.0;9061.22449;2063880
43;18.5;54000;5742;173.9811912;2700.0;8699.059561;2535624
44;22.2;54000;6687;179.2732167;2700.0;8963.660834;3066336
45;11.1;61200;4356;155.9504132;3060.0;7797.520661;2029428
46;22.2;61200;8163;166.4388093;3060.0;8321.940463;4005450
47;7.4;72000;3150;169.1428571;3600.0;8457.142857;1506204
48;11.1;72000;4734;168.8212928;3600.0;8441.064639;2259306
49;14.8;72000;6309;168.9015692;3600.0;8445.078459;3012408
50;18.5;72000;7731;172.2933644;3600.0;8614.668219;3765510
51;3.7;2925;108;100.2083333;409.5;14029.16667;50625
52;7.4;2925;207;104.5652174;409.5;14639.13043;111375
0;14.8;37000;2400;228.1666667;3330.0;20535.0;1505520
1;7.4;5000;300;123.3333333;250.0;6166.666667;143100
2;11.1;5000;440;126.1363636;250.0;6306.818182;206700
3;7.4;7500;390;142.3076923;375.0;7115.384615;204600
4;11.1;7500;570;146.0526316;375.0;7302.631579;306900
5;7.4;9100;470;143.2765957;455.0;7163.829787;230750
6;7.4;13500;610;163.7704918;675.0;8188.52459;300560
7;11.1;13500;940;159.4148936;675.0;7970.744681;462400
8;7.4;13500;640;156.09375;675.0;7804.6875;300560
9;11.1;13500;950;157.7368421;675.0;7886.842105;462400
10;11.1;22000;1510;161.7218543;1100.0;8086.092715;749700
11;14.8;22000;1970;165.2791878;1100.0;8263.959391;963900
12;7.4;28000;1230;168.4552846;1400.0;8422.764228;589560
13;11.1;28000;1810;171.7127072;1400.0;8585.635359;832320
14;11.1;28000;1810;171.7127072;1400.0;8585.635359;832320
15;11.1;28000;1810;171.7127072;1400.0;8585.635359;832320
16;14.8;28000;2340;177.0940171;1400.0;8854.700855;1109760
17;22.2;28000;3510;177.0940171;1400.0;8854.700855;1664640
18;22.2;34000;4780;157.9079498;1700.0;7895.39749;2205900
19;22.2;34000;4880;154.6721311;1700.0;7733.606557;2214070
20;29.6;34000;6110;164.7135843;1700.0;8235.679214;2902500
21;7.4;40000;1560;189.7435897;2000.0;9487.179487;795600
22;18.5;40000;4350;170.1149425;2000.0;8505.747126;1856400
23;22.2;40000;5360;165.6716418;2000.0;8283.58209;2227680
24;25.9;40000;6140;168.7296417;2000.0;8436.482085;2598960
25;29.6;40000;7020;168.6609687;2000.0;8433.048433;2970240
26;29.6;40000;7120;166.2921348;2000.0;8314.606742;2970240
27;33.3;40000;7900;168.6075949;2000.0;8430.379747;3288480
28;37.0;40000;8770;168.7571266;2000.0;8437.856328;3712800
29;37.0;40000;8870;166.854566;2000.0;8342.728298;3712800
30;22.2;40000;5360;165.6716418;2000.0;8283.58209;2227680
31;7.4;44000;2050;158.8292683;2200.0;7941.463415;935680
32;22.2;44000;6010;162.5291181;2200.0;8126.455907;2807040
33;25.9;44000;7010;162.5677603;2200.0;8128.388017;3216400
34;37.0;44000;9940;163.7826962;2200.0;8189.134809;4561440
35;11.1;50000;3490;159.025788;2500.0;7951.289398;1637440
36;14.8;50000;4650;159.1397849;2500.0;7956.989247;2163760
37;18.5;50000;5740;161.1498258;2500.0;8057.491289;2690080
38;33.3;50000;10460;159.1778203;2500.0;7958.891013;4795360
39;37.0;50000;11620;159.2082616;2500.0;7960.413081;5380160
40;37.0;50000;11720;157.8498294;2500.0;7892.491468;5380160
41;11.1;60000;3720;179.0322581;3000.0;8951.612903;1769040
42;14.8;60000;4900;181.2244898;3000.0;9061.22449;2293200
43;18.5;60000;6380;173.9811912;3000.0;8699.059561;2817360
44;22.2;60000;7430;179.2732167;3000.0;8963.660834;3407040
45;11.1;68000;4840;155.9504132;3400.0;7797.520661;2254920
46;22.2;68000;9070;166.4388093;3400.0;8321.940463;4450500
47;7.4;80000;3500;169.1428571;4000.0;8457.142857;1673560
48;11.1;80000;5260;168.8212928;4000.0;8441.064639;2510340
49;14.8;80000;7010;168.9015692;4000.0;8445.078459;3347120
50;18.5;80000;8590;172.2933644;4000.0;8614.668219;4183900
51;3.7;3250;120;100.2083333;455.0;14029.16667;56250
52;7.4;3250;230;104.5652174;455.0;14639.13043;123750
0;14.8;40700;2640;228.1666667;3663.0;20535.0;1656072
1;7.4;5500;330;123.3333333;275.0;6166.666667;157410
2;11.1;5500;484;126.1363636;275.0;6306.818182;227370
3;7.4;8250;429;142.3076923;412.5;7115.384615;225060
4;11.1;8250;627;146.0526316;412.5;7302.631579;337590
5;7.4;10010;517;143.2765957;500.5;7163.829787;253825
6;7.4;14850;671;163.7704918;742.5;8188.52459;330616
7;11.1;14850;1034;159.4148936;742.5;7970.744681;508640
8;7.4;14850;704;156.09375;742.5;7804.6875;330616
9;11.1;14850;1045;157.7368421;742.5;7886.842105;508640
10;11.1;24200;1661;161.7218543;1210.0;8086.092715;824670
11;14.8;24200;2167;165.2791878;1210.0;8263.959391;1060290
12;7.4;30800;1353;168.4552846;1540.0;8422.764228;648516
13;11.1;30800;1991;171.7127072;1540.0;8585.635359;915552
14;11.1;30800;1991;171.7127072;1540.0;8585.635359;915552
15;11.1;30800;1991;171.7127072;1540.0;8585.635359;915552
16;14.8;30800;2574;177.0940171;1540.0;8854.700855;1220736
17;22.2;30800;3861;177.0940171;1540.0;8854.700855;1831104
18;22.2;37400;5258;157.9079498;1870.0;7895.39749;2426490
19;22.2;37400;5368;154.6721311;1870.0;7733.606557;2435477
20;29.6;37400;6721;164.7135843;1870.0;8235.679214;3192750
21;7.4;44000;1716;189.7435897;2200.0;9487.179487;875160
22;18.5;44000;4785;170.1149425;2200.0;8505.747126;2042040
23;22.2;44000;5896;165.6716418;2200.0;8283.58209;2450448
24;25.9;44000;6754;168.7296417;2200.0;8436.482085;2858856
25;29.6;44000;7722;168.6609687;2200.0;8433.048433;3267264
26;29.6;44000;7832;166.2921348;2200.0;8314.606742;3267264
27;33.3;44000;8690;168.6075949;2200.0;8430.379747;3617328
28;37.0;44000;9647;168.7571266;2200.0;8437.856328;4084080
29;37.0;44000;9757;166.854566;2200.0;8342.728298;4084080
30;22.2;44000;5896;165.6716418;2200.0;8283.58209;2450448
31;7.4;48400;2255;158.8292683;2420.0;7941.463415;1029248
32;22.2;48400;6611;162.5291181;2420.0;8126.455907;3087744
33;25.9;48400;7711;162.5677603;2420.0;8128.388017;3538040
34;37.0;48400;10934;163.7826962;2420.0;8189.134809;5017584
35;11.1;55000;3839;159.025788;2750.0;7951.289398;1801184
36;14.8;55000;5115;159.1397849;2750.0;7956.989247;2380136
37;18.5;55000;6314;161.1498258;2750.0;8057.491289;2959088
38;33.3;55000;11506;159.1778203;2750.0;7958.891013;5274896
39;37.0;55000;12782;159.2082616;2750.0;7960.413081;5918176
40;37.0;55000;12892;157.8498294;2750.0;7892.491468;5918176
41;11.1;66000;4092;179.0322581;3300.0;8951.612903;1945944
42;14.8;66000;5390;181.2244898;3300.0;9061.22449;2522520
43;18.5;66000;7018;173.9811912;3300.0;8699.059561;3099096
44;22.2;66000;8173;179.2732167;3300.0;8963.660834;3747744
45;11.1;74800;5324;155.9504132;3740.0;7797.520661;2480412
46;22.2;74800;9977;166.4388093;3740.0;8321.940463;4895550
47;7.4;88000;3850;169.1428571;4400.0;8457.142857;1840916
48;11.1;88000;5786;168.8212928;4400.0;8441.064639;2761374
49;14.8;88000;7711;168.9015692;4400.0;8445.078459;3681832
50;18.5;88000;9449;172.2933644;4400.0;8614.668219;4602290
51;3.7;3575;132;100.2083333;500.5;14029.16667;61875
52;7.4;3575;253;104.5652174;500.5;14639.13043;136125
0;14.8;44400;2880;228.1666667;3996.0;20535.0;1806624
1;7.4;6000;360;123.3333333;300.0;6166.666667;171720
2;11.1;6000;528;126.1363636;300.0;6306.818182;248040
3;7.4;9000;468;142.3076923;450.0;7115.384615;245520
4;11.1;9000;684;146.0526316;450.0;7302.631579;368280
5;7.4;10920;564;143.2765957;546.0;7163.829787;276900
6;7.4;16200;732;163.7704918;810.0;8188.52459;360672
7;11.1;16200;1128;159.4148936;810.0;7970.744681;554880
8;7.4;16200;768;156.09375;810.0;7804.6875;360672
9;11.1;16200;1140;157.7368421;810.0;7886.842105;554880
10;11.1;26400;1812;161.7218543;1320.0;8086.092715;899640
11;14.8;26400;2364;165.2791878;1320.0;8263.959391;1156680
12;7.4;33600;1476;168.4552846;1680.0;8422.764228;707472
13;11.1;33600;2172;171.7127072;1680.0;8585.635359;998784
14;11.1;33600;2172;171.7127072;1680.0;8585.635359;998784
15;11.1;33600;2172;171.7127072;1680.0;8585.635359;998784
16;14.8;33600;2808;177.0940171;1680.0;8854.700855;1331712
17;22.2;33600;4212;177.0940171;1680.0;8854.700855;1997568
18;22.2;40800;5736;157.9079498;2040.0;7895.39749;2647080
19;22.2;40800;5856;154.6721311;2040.0;7733.606557;2656884
20;29.6;40800;7332;164.7135843;2040.0;8235.679214;3483000
21;7.4;48000;1872;189.7435897;2400.0;9487.179487;954720
22;18.5;48000;5220;170.1149425;2400.0;8505.747126;2227680
23;22.2;48000;6432;165.6716418;2400.0;8283.58209;2673216
24;25.9;48000;7368;168.7296417;2400.0;8436.482085;3118752
25;29.6;48000;8424;168.6609687;2400.0;8433.048433;3564288
26;29.6;48000;8544;166.2921348;2400.0;8314.606742;3564288
27;33.3;48000;9480;168.6075949;2400.0;8430.379747;3946176
28;37.0;48000;10524;168.7571266;2400.0;8437.856328;4455360
29;37.0;48000;10644;166.854566;2400.0;8342.728298;4455360
30;22.2;48000;6432;165.6716418;2400.0;8283.58209;2673216
31;7.4;52800;2460;158.8292683;2640.0;7941.463415;1122816
32;22.2;52800;7212;162.5291181;2640.0;8126.455907;3368448
33;25.9;52800;8412;162.5677603;2640.0;8128.388017;3859680
34;37.0;52800;11928;163.7826962;2640.0;8189.134809;5473728
35;11.1;60000;4188;159.025788;3000.0;7951.289398;1964928
36;14.8;60000;5580;159.1397849;3000.0;7956.989247;2596512
37;18.5;60000;6888;161.1498258;3000.0;8057.491289;3228096
38;33.3;60000;12552;159.1778203;3000.0;7958.891013;5754432
39;37.0;60000;13944;159.2082616;3000.0;7960.413081;6456192
40;37.0;60000;14064;157.8498294;3000.0;7892.491468;6456192
41;11.1;72000;4464;179.0322581;3600.0;8951.612903;2122848
42;14.8;72000;5880;181.2244898;3600.0;9061.22449;2751840
43;18.5;72000;7656;173.9811912;3600.0;8699.059561;3380832
44;22.2;72000;8916;179.2732167;3600.0;8963.660834;4088448
45;11.1;81600;5808;155.9504132;4080.0;7797.520661;2705904
46;22.2;81600;10884;166.4388093;4080.0;8321.940463;5340600
47;7.4;96000;4200;169.1428571;4800.0;8457.142857;2008272
48;11.1;96000;6312;168.8212928;4800.0;8441.064639;3012408
49;14.8;96000;8412;168.9015692;4800.0;8445.078459;4016544
50;18.5;96000;10308;172.2933644;4800.0;8614.668219;5020680
51;3.7;3900;144;100.2083333;546.0;14029.16667;67500
52;7.4;3900;276;104.5652174;546.0;14639.13043;148500
0;14.8;48100;3120;228.1666667;4329.0;20535.0;1957176
1;7.4;6500;390;123.3333333;325.0;6166.666667;186030
2;11.1;6500;572;126.1363636;325.0;6306.818182;268710
3;7.4;9750;507;142.3076923;487.5;7115.384615;265980
4;11.1;9750;741;146.0526316;487.5;7302.631579;398970
5;7.4;11830;611;143.2765957;591.5;7163.829787;299975
6;7.4;17550;793;163.7704918;877.5;8188.52459;390728
7;11.1;17550;1222;159.4148936;877.5;7970.744681;601120
8;7.4;17550;832;156.09375;877.5;7804.6875;390728
9;11.1;17550;1235;157.7368421;877.5;7886.842105;601120
10;11.1;28600;1963;161.7218543;1430.0;8086.092715;974610
11;14.8;28600;2561;165.2791878;1430.0;8263.959391;1253070
12;7.4;36400;1599;168.4552846;1820.0;8422.764228;766428
13;11.1;36400;2353;171.7127072;1820.0;8585.635359;1082016
14;11.1;36400;2353;171.7127072;1820.0;8585.635359;1082016
15;11.1;36400;2353;171.7127072;1820.0;8585.635359;1082016
16;14.8;36400;3042;177.0940171;1820.0;8854.700855;1442688
17;22.2;36400;4563;177.0940171;1820.0;8854.700855;2164032
18;22.2;44200;6214;157.9079498;2210.0;7895.39749;2867670
19;22.2;44200;6344;154.6721311;2210.0;7733.606557;2878291
20;29.6;44200;7943;164.7135843;2210.0;8235.679214;3773250
21;7.4;52000;2028;189.7435897;2600.0;9487.179487;1034280
22;18.5;52000;5655;170.1149425;2600.0;8505.747126;2413320
23;22.2;52000;6968;165.6716418;2600.0;8283.58209;2895984
24;25.9;52000;7982;168.7296417;2600.0;8436.482085;3378648
25;29.6;52000;9126;168.6609687;2600.0;8433.048433;3861312
26;29.6;52000;9256;166.2921348;2600.0;8314.606742;3861312
27;33.3;52000;10270;168.6075949;2600.0;8430.379747;4275024
28;37.0;52000;11401;168.7571266;2600.0;8437.856328;4826640
29;37.0;52000;11531;166.854566;2600.0;8342.728298;4826640
30;22.2;52000;6968;165.6716418;2600.0;8283.58209;2895984
31;7.4;57200;2665;158.8292683;2860.0;7941.463415;1216384
32;22.2;57200;7813;162.5291181;2860.0;8126.455907;3649152
33;25.9;57200;9113;162.5677603;2860.0;8128.388017;4181320
34;37.0;57200;12922;163.7826962;2860.0;8189.134809;5929872
35;11.1;65000;4537;159.025788;3250.0;7951.289398;2128672
36;14.8;65000;6045;159.1397849;3250.0;7956.989247;2812888
37;18.5;65000;7462;161.1498258;3250.0;8057.491289;3497104
38;33.3;65000;13598;159.1778203;3250.0;7958.891013;6233968
39;37.0;65000;15106;159.2082616;3250.0;7960.413081;6994208
40;37.0;65000;15236;157.8498294;3250.0;7892.491468;6994208
41;11.1;78000;4836;179.0322581;3900.0;8951.612903;2299752
42;14.8;78000;6370;181.2244898;3900.0;9061.22449;2981160
43;18.5;78000;8294;173.9811912;3900.0;8699.059561;3662568
44;22.2;78000;9659;179.2732167;3900.0;8963.660834;4429152
45;11.1;88400;6292;155.9504132;4420.0;7797.520661;2931396
46;22.2;88400;11791;166.4388093;4420.0;8321.940463;5785650
47;7.4;104000;4550;169.1428571;5200.0;8457.142857;2175628
48;11.1;104000;6838;168.8212928;5200.0;8441.064639;3263442
49;14.8;104000;9113;168.9015692;5200.0;8445.078459;4351256
50;18.5;104000;11167;172.2933644;5200.0;8614.668219;5439070
51;3.7;4225;156;100.2083333;591.5;14029.16667;73125
52;7.4;4225;299;104.5652174;591.5;14639.13043;160875
0;14.8;51800;3360;228.1666667;4662.0;20535.0;2107728
1;7.4;7000;420;123.3333333;350.0;6166.666667;200340
2;11.1;7000;616;126.1363636;350.0;6306.818182;289380
3;7.4;10500;546;142.3076923;525.0;7115.384615;286440
4;11.1;10500;798;146.0526316;525.0;7302.631579;429660
5;7.4;12740;658;143.2765957;637.0;7163.829787;323050
6;7.4;18900;854;163.7704918;945.0;8188.52459;420784
7;11.1;18900;1316;159.4148936;945.0;7970.744681;647360
8;7.4;18900;896;156.09375;945.0;7804.6875;420784
9;11.1;18900;1330;157.7368421;945.0;7886.842105;647360
10;11.1;30800;2114;161.7218543;1540.0;8086.092715;1049580
11;14.8;30800;2758;165.2791878;1540.0;8263.959391;1349460
12;7.4;39200;1722;168.4552846;1960.0;8422.764228;825384
13;11.1;39200;2534;171.7127072;1960.0;8585.635359;1165248
14;11.1;39200;2534;171.7127072;1960.0;8585.635359;1165248
15;11.1;39200;2534;171.7127072;1960.0;8585.635359;1165248
16;14.8;39200;3276;177.0940171;1960.0;8854.700855;1553664
17;22.2;39200;4914;177.0940171;1960.0;8854.700855;2330496
18;22.2;47600;6692;157.9079498;2380.0;7895.39749;3088260
19;22.2;47600;6832;154.6721311;2380.0;7733.606557;3099698
20;29.6;47600;8554;164.7135843;2380.0;8235.679214;4063500
21;7.4;56000;2184;189.7435897;2800.0;9487.179487;1113840
22;18.5;56000;6090;170.1149425;2800.0;8505.747126;2598960
23;22.2;56000;7504;165.6716418;2800.0;8283.58209;3118752
24;25.9;56000;8596;168.7296417;2800.0;8436.482085;3638544
25;29.6;56000;9828;168.6609687;2800.0;8433.048433;4158336
26;29.6;56000;9968;166.2921348;2800.0;8314.606742;4158336
27;33.3;56000;11060;168.6075949;2800.0;8430.379747;4603872
28;37.0;56000;12278;168.7571266;2800.0;8437.856328;5197920
29;37.0;56000;12418;166.854566;2800.0;8342.728298;5197920
30;22.2;56000;7504;165.6716418;2800.0;8283.58209;3118752
31;7.4;61600;2870;158.8292683;3080.0;7941.463415;1309952
32;22.2;61600;8414;162.5291181;3080.0;8126.455907;3929856
33;25.9;61600;9814;162.5677603;3080.0;8128.388017;4502960
34;37.0;61600;13916;163.7826962;3080.0;8189.134809;6386016
35;11.1;70000;4886;159.025788;3500.0;7951.289398;2292416
36;14.8;70000;6510;159.1397849;3500.0;7956.989247;3029264
37;18.5;70000;8036;161.1498258;3500.0;8057.491289;3766112
38;33.3;70000;14644;159.1778203;3500.0;7958.891013;6713504
39;37.0;70000;16268;159.2082616;3500.0;7960.413081;7532224
40;37.0;70000;16408;157.8498294;3500.0;7892.491468;7532224
41;11.1;84000;5208;179.0322581;4200.0;8951.612903;2476656
42;14.8;84000;6860;181.2244898;4200.0;9061.22449;3210480
43;18.5;84000;8932;173.9811912;4200.0;8699.059561;3944304
44;22.2;84000;10402;179.2732167;4200.0;8963.660834;4769856
45;11.1;95200;6776;155.9504132;4760.0;7797.520661;3156888
46;22.2;95200;12698;166.4388093;4760.0;8321.940463;6230700
47;7.4;112000;4900;169.1428571;5600.0;8457.142857;2342984
48;11.1;112000;7364;168.8212928;5600.0;8441.064639;3514476
49;14.8;112000;9814;168.9015692;5600.0;8445.078459;4685968
50;18.5;112000;12026;172.2933644;5600.0;8614.668219;5857460
51;3.7;4550;168;100.2083333;637.0;14029.16667;78750
52;7.4;4550;322;104.5652174;637.0;14639.13043;173250
0;14.8;55500;3600;228.1666667;4995.0;20535.0;2258280
1;7.4;7500;450;123.3333333;375.0;6166.666667;214650
2;11.1;7500;660;126.1363636;375.0;6306.818182;310050
3;7.4;11250;585;142.3076923;562.5;7115.384615;306900
4;11.1;11250;855;146.0526316;562.5;7302.631579;460350
5;7.4;13650;705;143.2765957;682.5;7163.829787;346125
6;7.4;20250;915;163.7704918;1012.5;8188.52459;450840
7;11.1;20250;1410;159.4148936;1012.5;7970.744681;693600
8;7.4;20250;960;156.09375;1012.5;7804.6875;450840
9;11.1;20250;1425;157.7368421;1012.5;7886.842105;693600
10;11.1;33000;2265;161.7218543;1650.0;8086.092715;1124550
11;14.8;33000;2955;165.2791878;1650.0;8263.959391;1445850
12;7.4;42000;1845;168.4552846;2100.0;8422.764228;884340
13;11.1;42000;2715;171.7127072;2100.0;8585.635359;1248480
14;11.1;42000;2715;171.7127072;2100.0;8585.635359;1248480
15;11.1;42000;2715;171.7127072;2100.0;8585.635359;1248480
16;14.8;42000;3510;177.0940171;2100.0;8854.700855;1664640
17;22.2;42000;5265;177.0940171;2100.0;8854.700855;2496960
18;22.2;51000;7170;157.9079498;2550.0;7895.39749;3308850
19;22.2;51000;7320;154.6721311;2550.0;7733.606557;3321105
20;29.6;51000;9165;164.7135843;2550.0;8235.679214;4353750
21;7.4;60000;2340;189.7435897;3000.0;9487.179487;1193400
22;18.5;60000;6525;170.1149425;3000.0;8505.747126;2784600
23;22.2;60000;8040;165.6716418;3000.0;8283.58209;3341520
24;25.9;60000;9210;168.7296417;3000.0;8436.482085;3898440
25;29.6;60000;10530;168.6609687;3000.0;8433.048433;4455360
26;29.6;60000;10680;166.2921348;3000.0;8314.606742;4455360
27;33.3;60000;11850;168.6075949;3000.0;8430.379747;4932720
28;37.0;60000;13155;168.7571266;3000.0;8437.856328;5569200
29;37.0;60000;13305;166.854566;3000.0;8342.728298;5569200
30;22.2;60000;8040;165.6716418;3000.0;8283.58209;3341520
31;7.4;66000;3075;158.8292683;3300.0;7941.463415;1403520
32;22.2;66000;9015;162.5291181;3300.0;8126.455907;4210560
33;25.9;66000;10515;162.5677603;3300.0;8128.388017;4824600
34;37.0;66000;14910;163.7826962;3300.0;8189.134809;6842160
35;11.1;75000;5235;159.025788;3750.0;7951.289398;2456160
36;14.8;75000;6975;159.1397849;3750.0;7956.989247;3245640
37;18.5;75000;8610;161.1498258;3750.0;8057.491289;4035120
38;33.3;75000;15690;159.1778203;3750.0;7958.891013;7193040
39;37.0;75000;17430;159.2082616;3750.0;7960.413081;8070240
40;37.0;75000;17580;157.8498294;3750.0;7892.491468;8070240
41;11.1;90000;5580;179.0322581;4500.0;8951.612903;2653560
42;14.8;90000;7350;181.2244898;4500.0;9061.22449;3439800
43;18.5;90000;9570;173.9811912;4500.0;8699.059561;4226040
44;22.2;90000;11145;179.2732167;4500.0;8963.660834;5110560
45;11.1;102000;7260;155.9504132;5100.0;7797.520661;3382380
46;22.2;102000;13605;166.4388093;5100.0;8321.940463;6675750
47;7.4;120000;5250;169.1428571;6000.0;8457.142857;2510340
48;11.1;120000;7890;168.8212928;6000.0;8441.064639;3765510
49;14.8;120000;10515;168.9015692;6000.0;8445.078459;5020680
50;18.5;120000;12885;172.2933644;6000.0;8614.668219;6275850
51;3.7;4875;180;100.2083333;682.5;14029.16667;84375
52;7.4;4875;345;104.5652174;682.5;14639.13043;185625
0;14.8;59200;3840;228.1666667;5328.0;20535.0;2408832
1;7.4;8000;480;123.3333333;400.0;6166.666667;228960
2;11.1;8000;704;126.1363636;400.0;6306.818182;330720
3;7.4;12000;624;142.3076923;600.0;7115.384615;327360
4;11.1;12000;912;146.0526316;600.0;7302.631579;491040
5;7.4;14560;752;143.2765957;728.0;7163.829787;369200
6;7.4;21600;976;163.7704918;1080.0;8188.52459;480896
7;11.1;21600;1504;159.4148936;1080.0;7970.744681;739840
8;7.4;21600;1024;156.09375;1080.0;7804.6875;480896
9;11.1;21600;1520;157.7368421;1080.0;7886.842105;739840
10;11.1;35200;2416;161.7218543;1760.0;8086.092715;1199520
